"user.id","start_time","avg_time","stop_time","Y","smoking_interval_width","smoke_int_id","obs_eta1_start","obs_eta1_stop","obs_eta2_start","obs_eta2_stop"
4,4.23568516247906,5.0173621569993,5.79903915151954,2,1.56335398904048,3,0.303132579240855,-3.94483607797154,0.229721927093193,1.30919565370788
4,5.79903915151954,6.58142956683878,7.36381998215802,0,1.56478083063848,4,-3.94483607797154,3.29156426912529,1.30919565370788,-1.8203315654801
4,7.36381998215802,8.25672384595964,9.14962770976126,0,1.78580772760324,5,3.29156426912529,3.58729759070825,-1.8203315654801,-1.05096854685561
4,9.14962770976126,10.1405554622179,11.1314832146745,0,1.98185550491326,6,3.58729759070825,-1.28454059922096,-1.05096854685561,0.544597100223926
4,11.1314832146745,12.0749548263848,13.018426438095,0,1.88694322342053,7,-1.28454059922096,0.876978430582907,0.544597100223926,0.28948214114946
4,13.018426438095,13.6168411864201,14.2152559347451,1,1.19682949665003,8,0.876978430582907,3.88800678252912,0.28948214114946,-0.220323856357067
4,14.2152559347451,14.804137075902,15.3930182170589,0,1.17776228231378,9,3.88800678252912,1.23691080685374,-0.220323856357067,-0.865850082978994
4,15.3930182170589,16.0770526995184,16.7610871819779,0,1.36806896491908,10,1.23691080685374,-2.33239580411989,-0.865850082978994,0.0954909427562218
4,16.7610871819779,17.3144819107838,17.8678766395897,0,1.10678945761174,11,-2.33239580411989,-0.975167259965773,0.0954909427562218,-1.90598013837185
4,17.8678766395897,18.6794893925544,19.4911021455191,0,1.62322550592944,12,-0.975167259965773,-0.37550923344521,-1.90598013837185,-1.21589875174302
4,19.4911021455191,20.4667313416721,21.4423605378252,0,1.95125839230604,13,-0.37550923344521,1.08072941150562,-1.21589875174302,0.319440172576569
4,21.4423605378252,22.1622172128409,22.8820738878567,0,1.43971335003152,14,1.08072941150562,0.0557720100537213,0.319440172576569,0.409773754003508
4,22.8820738878567,23.6145047525642,24.3469356172718,0,1.46486172941513,15,0.0557720100537213,0.714197101811367,0.409773754003508,0.648574172214522
4,24.3469356172718,25.3427616447443,26.3385876722168,0,1.99165205494501,16,0.714197101811367,-0.44079392153711,0.648574172214522,0.77286750905798
4,26.3385876722168,27.0013683742145,27.6641490762122,1,1.32556140399538,17,-0.44079392153711,-1.12268460172481,0.77286750905798,2.05256195104052
4,27.6641490762122,28.4848438070621,29.3055385379121,5,1.64138946169987,18,-1.12268460172481,-2.59338434217097,2.05256195104052,1.21710656520585
5,1.4489153989125,2.01403136691079,2.57914733490907,0,1.13023193599656,1,0.475607254852324,0.532896165683729,-0.338491602487316,-0.308148605834981
5,2.57914733490907,3.33963771117851,4.10012808744796,0,1.52098075253889,2,0.532896165683729,2.67589001920657,-0.308148605834981,-0.743765363898921
5,4.10012808744796,4.94199332024436,5.78385855304077,1,1.68373046559282,3,2.67589001920657,0.726614821463382,-0.743765363898921,-1.02994943552179
5,5.78385855304077,6.44665151764639,7.109444482252,0,1.32558592921123,4,0.726614821463382,0.565433844542347,-1.02994943552179,0.925441576473564
5,7.109444482252,7.73689988825936,8.36435529426672,0,1.25491081201471,5,0.565433844542347,6.84722597189267,0.925441576473564,-1.36038806550911
5,8.36435529426672,9.05073907203041,9.7371228497941,0,1.37276755552739,6,6.84722597189267,0.455576834635945,-1.36038806550911,-0.356043865120878
5,9.7371228497941,10.3258418972837,10.9145609447733,0,1.17743809497915,7,0.455576834635945,-0.191534010598298,-0.356043865120878,0.0294062935530743
5,10.9145609447733,11.8140224654926,12.7134839862119,1,1.79892304143868,8,-0.191534010598298,-3.73779086579741,0.0294062935530743,-0.481290213773186
5,12.7134839862119,13.2472253509331,13.7809667156544,0,1.06748272944242,9,-3.73779086579741,-1.98556898699543,-0.481290213773186,0.629186532057232
5,13.7809667156544,14.6971831906121,15.6133996655699,0,1.83243294991553,10,-1.98556898699543,-2.37094145888573,0.629186532057232,1.88320808219629
5,15.6133996655699,16.3129933554446,17.0125870453194,0,1.39918737974949,11,-2.37094145888573,-0.450259082897622,1.88320808219629,0.890085410045106
5,17.0125870453194,17.8590038141701,18.7054205830209,0,1.69283353770152,12,-0.450259082897622,1.62425940266675,0.890085410045106,-0.659821422562984
6,1.38127992977388,2.04432978201658,2.70737963425927,0,1.32609970448539,1,-0.789291253327316,2.89687248040199,1.14257749582431,0.963922819807214
6,2.70737963425927,3.62733236234635,4.54728509043343,2,1.83990545617417,2,2.89687248040199,-2.09446623400286,0.963922819807214,1.32660631040314
6,4.54728509043343,5.11545230343472,5.68361951643601,0,1.13633442600258,3,-2.09446623400286,-1.72637276935385,1.32660631040314,-0.447981741942256
6,5.68361951643601,6.57364460243843,7.46366968844086,0,1.78005017200485,4,-1.72637276935385,-0.926531212786078,-0.447981741942256,2.24078726219288
6,7.46366968844086,8.26360970782116,9.06354972720146,0,1.5998800387606,5,-0.926531212786078,4.29684700164824,2.24078726219288,-2.04073757303539
6,9.06354972720146,9.72484037198592,10.3861310167704,0,1.32258128956892,6,4.29684700164824,-1.12064171749239,-2.04073757303539,-0.272094979892888
6,10.3861310167704,11.0350626159925,11.6839942152146,0,1.29786319844425,7,-1.12064171749239,-1.59853137066439,-0.272094979892888,0.394348597613897
6,11.6839942152146,12.3881315793842,13.0922689435538,0,1.40827472833917,8,-1.59853137066439,3.24929607533786,0.394348597613897,-0.728569430473924
6,13.0922689435538,14.0815536219161,15.0708383002784,0,1.97856935672462,9,3.24929607533786,1.23226651340743,-0.728569430473924,-0.844394592739276
6,15.0708383002784,15.7073450358585,16.3438517714385,2,1.27301347116008,10,1.23226651340743,-2.3920632656165,-0.844394592739276,0.426267304665662
6,16.3438517714385,16.98363768938,17.6234236073215,5,1.27957183588296,11,-2.3920632656165,-4.40578382765846,0.426267304665662,3.25269923814515
6,17.6234236073215,18.2267344982829,18.8300453892443,0,1.20662178192288,12,-4.40578382765846,3.59247388310219,3.25269923814515,1.82634992983948
6,18.8300453892443,19.6147200193955,20.3993946495466,0,1.56934926030226,13,3.59247388310219,-1.50352937309604,1.82634992983948,0.988690247680781
6,20.3993946495466,21.1924371805508,21.9854797115549,0,1.58608506200835,14,-1.50352937309604,-0.782413136781885,0.988690247680781,2.39147549461926
6,21.9854797115549,22.7866338845342,23.5877880575135,0,1.60230834595859,15,-0.782413136781885,0.735659156501718,2.39147549461926,-1.67042585011094
6,23.5877880575135,24.1907387590036,24.7936894604936,0,1.20590140298009,16,0.735659156501718,-2.71286457737339,-1.67042585011094,0.433487861690716
6,24.7936894604936,25.6776671621483,26.5616448638029,2,1.76795540330932,17,-2.71286457737339,-2.34689625339559,0.433487861690716,-0.686091114322006
7,1.44400368188508,2.36390412691981,3.28380457195453,1,1.83980089006945,1,3.31008313650766,-0.859787486473031,-0.798787173286404,1.13981147271338
7,3.28380457195453,4.16000854806043,5.03621252416633,1,1.7524079522118,2,-0.859787486473031,-0.569580146242279,1.13981147271338,0.714087365317558
7,5.03621252416633,5.89210432511754,6.74799612606876,0,1.71178360190243,3,-0.569580146242279,0.571659435664112,0.714087365317558,-1.21331586818542
7,6.74799612606876,7.60904923523776,8.47010234440677,2,1.72210621833801,4,0.571659435664112,-0.143961476205664,-1.21331586818542,1.30987605919325
7,8.47010234440677,9.21600722102448,9.9619120976422,0,1.49180975323543,5,-0.143961476205664,0.910938966484932,1.30987605919325,0.628474521941231
7,9.9619120976422,10.5614295995329,11.1609471014235,0,1.19903500378132,6,0.910938966484932,1.97831560753591,0.628474521941231,-0.163796948542081
7,11.1609471014235,11.9180793740088,12.6752116465941,0,1.51426454517059,7,1.97831560753591,1.06793753742383,-0.163796948542081,-1.16852550898949
7,12.6752116465941,13.551231723628,14.4272518006619,0,1.7520401540678,8,1.06793753742383,-2.49334833772389,-1.16852550898949,-2.99867295131403
7,14.4272518006619,15.3219416918,16.2166315829381,0,1.78937978227623,9,-2.49334833772389,-3.81327626381587,-2.99867295131403,-2.18792386803383
7,16.2166315829381,17.0125977540156,17.808563925093,0,1.59193234215491,10,-3.81327626381587,2.21854339844046,-2.18792386803383,-0.673394192752126
7,17.808563925093,18.4723985474557,19.1362331698183,0,1.32766924472526,11,2.21854339844046,0.736690728892557,-0.673394192752126,1.1820377502054
7,19.1362331698183,19.8442802005447,20.5523272312712,0,1.4160940614529,12,0.736690728892557,1.54924730628114,1.1820377502054,0.106119730734758
8,1.31159783457406,2.11413475859445,2.91667168261483,0,1.60507384804077,1,-0.136217781274401,3.91314259486222,1.19698536868898,-2.29240882791321
8,2.91667168261483,3.69298600615002,4.46930032968521,0,1.55262864707038,2,3.91314259486222,1.13397267456564,-2.29240882791321,-1.02241729660986
8,4.46930032968521,5.4079087007558,6.34651707182638,0,1.87721674214117,3,1.13397267456564,-0.969066362901219,-1.02241729660986,0.879556138020719
8,6.34651707182638,7.05811644904315,7.76971582625993,0,1.42319875443354,4,-0.969066362901219,-0.900356408720486,0.879556138020719,0.862116078103087
8,7.76971582625993,8.44672187487595,9.12372792349197,0,1.35401209723204,5,-0.900356408720486,1.5421835533039,0.862116078103087,0.455651412761981
8,9.12372792349197,9.66138718428556,10.1990464450791,0,1.07531852158718,6,1.5421835533039,1.23121260298787,0.455651412761981,-0.297628511951097
8,10.1990464450791,10.7832632100908,11.3674799751025,0,1.16843353002332,7,1.23121260298787,2.04765243497244,-0.297628511951097,0.137618090954441
8,11.3674799751025,11.9393328974256,12.5111858197488,0,1.14370584464632,8,2.04765243497244,1.47981299889851,0.137618090954441,0.731228392739151
8,12.5111858197488,13.3535420822445,14.1958983447403,0,1.68471252499148,9,1.47981299889851,3.06203125061949,0.731228392739151,0.458760024969649
8,14.1958983447403,14.9222668830771,15.6486354214139,0,1.45273707667366,10,3.06203125061949,2.24699217127084,0.458760024969649,-1.11558206135225
8,15.6486354214139,16.4027142979903,17.1567931745667,0,1.50815775315277,11,2.24699217127084,1.70744298672694,-1.11558206135225,0.785596106164874
9,1.86645735986531,2.86010663490742,3.85375590994954,0,1.98729855008423,1,-1.25997746485064,2.2362130159484,-0.197210307351067,-0.282704508993772
9,3.85375590994954,4.5685066820588,5.28325745416805,0,1.42950154421851,2,2.2362130159484,-0.955893758234123,-0.282704508993772,0.307353130690937
9,5.28325745416805,6.24534798227251,7.20743851037696,2,1.92418105620891,3,-0.955893758234123,-2.32018909649037,0.307353130690937,2.172064095721
9,7.20743851037696,8.08833436830901,8.96923022624105,1,1.76179171586409,4,-2.32018909649037,-1.11959601188473,2.172064095721,0.122837352540097
9,8.96923022624105,9.94564089318737,10.9220515601337,0,1.95282133389264,5,-1.11959601188473,0.201366157508512,0.122837352540097,-0.870115437526099
9,10.9220515601337,11.7430988636333,12.564146167133,1,1.64209460699931,6,0.201366157508512,1.82211742219955,-0.870115437526099,-0.728179468481594
9,12.564146167133,13.1510068475036,13.7378675278742,0,1.17372136074118,7,1.82211742219955,2.76083834754012,-0.728179468481594,-0.759716554386074
9,13.7378675278742,14.7058456970844,15.6738238662947,0,1.93595633842051,8,2.76083834754012,1.65033118975313,-0.759716554386074,-0.430773507833395
9,15.6738238662947,16.5050592700718,17.3362946738489,0,1.6624708075542,9,1.65033118975313,1.18358044308891,-0.430773507833395,-1.18262171513994
9,17.3362946738489,17.8438323446317,18.3513700154144,0,1.01507534156553,10,1.18358044308891,1.03828869614622,-1.18262171513994,1.38749008973578
9,18.3513700154144,19.0106649697991,19.6699599241838,1,1.31858990876935,11,1.03828869614622,0.00616444895262823,1.38749008973578,0.536445225820383
9,19.6699599241838,20.4916822202504,21.313404516317,0,1.64344459213316,12,0.00616444895262823,0.308864083636076,0.536445225820383,-1.46413071908918
9,21.313404516317,22.1268564406782,22.9403083650395,0,1.62690384872258,13,0.308864083636076,-0.134182848789281,-1.46413071908918,2.5632359106818
10,1.60911512444727,2.57030789263081,3.53150066081434,0,1.92238553636707,1,2.48911604557256,-0.789060171140443,1.1330903303634,-0.247584547978666
10,3.53150066081434,4.39142928866204,5.25135791650973,2,1.71985725569539,2,-0.789060171140443,1.69624667425012,-0.247584547978666,0.331343971411113
10,5.25135791650973,5.84793639171403,6.44451486691833,0,1.19315695040859,3,1.69624667425012,-0.722292602556827,0.331343971411113,-1.50673436006805
10,6.44451486691833,7.10591480392031,7.7673147409223,0,1.32279987400398,4,-0.722292602556827,-0.0282813412789156,-1.50673436006805,2.23856380590325
10,7.7673147409223,8.37021472339984,8.97311470587738,0,1.20579996495508,5,-0.0282813412789156,1.71484028623376,2.23856380590325,-0.884384321383425
10,8.97311470587738,9.52208538341802,10.0710560609587,0,1.09794135508128,6,1.71484028623376,0.351476976578843,-0.884384321383425,-1.42586574808252
10,10.0710560609587,10.8547470438061,11.6384380266536,1,1.56738196569495,7,0.351476976578843,0.489015103506426,-1.42586574808252,0.141823854962783
10,11.6384380266536,12.3650713537354,13.0917046808172,0,1.4532666541636,8,0.489015103506426,-1.25826282225294,0.141823854962783,2.8656604095259
10,13.0917046808172,13.9151540552266,14.738603429636,1,1.64689874881878,9,-1.25826282225294,-1.65851120439295,2.8656604095259,0.524624956241516
11,1.46676908829249,2.34315266134217,3.21953623439185,0,1.75276714609936,1,-1.01664961504677,-1.61236881810753,0.139912172105853,0.607832703096556
11,3.21953623439185,3.73394915810786,4.24836208182387,0,1.02882584743202,2,-1.61236881810753,2.44969121040091,0.607832703096556,0.631232647748761
11,4.24836208182387,5.02955294947606,5.81074381712824,2,1.56238173530437,3,2.44969121040091,-4.85554229673395,0.631232647748761,2.81733803466795
11,5.81074381712824,6.72904733964242,7.6473508621566,3,1.83660704502836,4,-4.85554229673395,-1.3674640048786,2.81733803466795,0.977278241510115
11,7.6473508621566,8.61472920596134,9.58210754976608,0,1.93475668760948,5,-1.3674640048786,-3.73756510310813,0.977278241510115,0.597101786529682
11,9.58210754976608,10.560491701006,11.5388758522458,0,1.95676830247976,6,-3.73756510310813,3.2255154977024,0.597101786529682,-1.2237247981546
11,11.5388758522458,12.091302266228,12.6437286802102,0,1.10485282796435,7,3.2255154977024,2.91522533561372,-1.2237247981546,0.477382337434032
11,12.6437286802102,13.5259724046336,14.4082161290571,0,1.76448744884692,8,2.91522533561372,3.32879814088989,0.477382337434032,-0.0148325547644221
11,14.4082161290571,15.326313872356,16.2444116156548,1,1.83619548659772,9,3.32879814088989,0.112684689038791,-0.0148325547644221,0.396597704023353
11,16.2444116156548,16.935045720078,17.6256798245013,1,1.38126820884645,10,0.112684689038791,-0.0542356934175971,0.396597704023353,0.918526773378636
11,17.6256798245013,18.3121653203852,18.9986508162692,0,1.37297099176794,11,-0.0542356934175971,0.817167097910654,0.918526773378636,-0.136869537884474
12,1.48136196471751,2.37705728237052,3.27275260002352,0,1.79139063530602,1,2.51560554483308,1.9364905002328,0.463051252771976,-1.54887262114143
12,3.27275260002352,4.00676695816219,4.74078131630085,0,1.46802871627733,2,1.9364905002328,-2.55521460466544,-1.54887262114143,-1.18343195941021
12,4.74078131630085,5.6208867772948,6.50099223828875,0,1.76021092198789,3,-2.55521460466544,1.31936634348206,-1.18343195941021,0.665810096660948
12,6.50099223828875,7.07428313116543,7.64757402404211,2,1.14658178575337,4,1.31936634348206,-5.77730649655124,0.665810096660948,1.4811906817383
12,7.64757402404211,8.56563854170963,9.48370305937715,1,1.83612903533503,5,-5.77730649655124,-1.02620722685505,1.4811906817383,1.05620270054216
12,9.48370305937715,10.3035534620285,11.1234038646799,0,1.63970080530271,6,-1.02620722685505,-3.27443712100222,1.05620270054216,-0.751691772124605
12,11.1234038646799,11.6816938043339,12.239983743988,0,1.11657987930812,7,-3.27443712100222,-4.07848730068788,-0.751691772124605,0.830839239214773
12,12.239983743988,13.0927170341602,13.9454503243323,0,1.70546658034436,8,-4.07848730068788,-0.282177287551804,0.830839239214773,1.92060154199649
12,13.9454503243323,14.8361994576408,15.7269485909492,2,1.78149826661684,9,-0.282177287551804,-2.01954823472226,1.92060154199649,1.45373934938357
12,15.7269485909492,16.5453531256644,17.3637576603796,0,1.63680906943046,10,-2.01954823472226,-1.01136829014551,1.45373934938357,-0.242688980840743
12,17.3637576603796,18.2354012149153,19.107044769451,0,1.74328710907139,11,-1.01136829014551,-1.10959552864058,-0.242688980840743,1.17615048056718
12,19.107044769451,19.780863261316,20.4546817531809,0,1.3476369837299,12,-1.10959552864058,2.70115149212348,1.17615048056718,0.0271575774679864
12,20.4546817531809,21.2901109693339,22.1255401854869,0,1.67085843230598,13,2.70115149212348,1.25483366357777,0.0271575774679864,1.05774546473289
12,22.1255401854869,22.8032707760576,23.4810013666283,0,1.35546118114144,14,1.25483366357777,1.77599479799189,1.05774546473289,-0.970769803902884
12,23.4810013666283,24.4346297513694,25.3882581361104,0,1.90725676948205,15,1.77599479799189,0.453105753177855,-0.970769803902884,-2.65375378877591
13,1.1166862596292,2.09968357777689,3.08268089592457,1,1.96599463629536,1,-2.47339550535599,1.78187239105837,2.42102928696753,1.12775102415529
13,3.08268089592457,3.68911501020193,4.29554912447929,0,1.21286822855473,2,1.78187239105837,3.06298612058093,1.12775102415529,0.781057076744838
13,4.29554912447929,4.84959473949857,5.40364035451785,1,1.10809123003855,3,3.06298612058093,-0.555179267557576,0.781057076744838,-0.663203680844655
13,5.40364035451785,5.91220787365455,6.42077539279126,0,1.01713503827341,4,-0.555179267557576,-1.19295667259449,-0.663203680844655,-0.594849668673818
13,6.42077539279126,6.94480207259767,7.46882875240408,0,1.04805335961282,5,-1.19295667259449,2.56076157030197,-0.594849668673818,0.0408511686692103
13,7.46882875240408,8.19639523269143,8.92396171297878,0,1.4551329605747,6,2.56076157030197,-1.60512852941263,0.0408511686692103,-1.05298963158444
13,8.92396171297878,9.51097033219412,10.0979789514095,0,1.17401723843068,7,-1.60512852941263,3.81521647979922,-1.05298963158444,-0.923135281197143
13,10.0979789514095,10.9243538120063,11.7507286726031,0,1.65274972119369,8,3.81521647979922,2.54069563492402,-0.923135281197143,1.61580950089046
13,11.7507286726031,12.5902053021127,13.4296819316223,1,1.67895325901918,9,2.54069563492402,0.0505811858745147,1.61580950089046,0.767431913555546
13,13.4296819316223,13.970982316765,14.5122827019077,1,1.08260077028535,10,0.0505811858745147,3.80481325430578,0.767431913555546,3.93198540165913
13,14.5122827019077,15.3347200707067,16.1571574395057,0,1.644874737598,11,3.80481325430578,-2.14645019604572,3.93198540165913,0.54667023147597
13,16.1571574395057,17.0480620951857,17.9389667508658,1,1.78180931136012,12,-2.14645019604572,0.942387387006216,0.54667023147597,0.179161670593378
14,1.91963652777486,2.54829967697151,3.17696282616816,0,1.25732629839331,1,-1.09350129720197,-2.66312159990074,0.188649760733039,0.494163854744572
14,3.17696282616816,3.7653823067667,4.35380178736523,0,1.17683896119706,2,-2.66312159990074,-0.519071349260353,0.494163854744572,0.258851885035733
14,4.35380178736523,5.27313888899516,6.1924759906251,1,1.83867420325987,3,-0.519071349260353,0.772266776612569,0.258851885035733,-1.22114951445349
14,6.1924759906251,6.85771333938465,7.52295068814419,0,1.33047469751909,4,0.772266776612569,1.71792481199724,-1.22114951445349,0.189922209712199
14,7.52295068814419,8.19792841817252,8.87290614820085,0,1.34995546005666,5,1.71792481199724,-2.47924428591059,0.189922209712199,1.11048168109436
14,8.87290614820085,9.48004412814043,10.08718210808,0,1.21427595987916,6,-2.47924428591059,-3.94052817609962,1.11048168109436,-0.541896369155713
14,10.08718210808,10.8237432618625,11.5603044156451,0,1.47312230756506,7,-3.94052817609962,-1.21721881388293,-0.541896369155713,-0.151776955662491
14,11.5603044156451,12.3975300106686,13.234755605692,0,1.67445119004697,8,-1.21721881388293,-0.99937813647755,-0.151776955662491,-0.665811174236517
14,13.234755605692,14.2009697924368,15.1671839791816,0,1.93242837348953,9,-0.99937813647755,-2.79282525942298,-0.665811174236517,-1.02501151273975
15,1.56756496219896,2.37987949629314,3.19219403038733,0,1.62462906818837,1,-3.03254354946057,3.77427251086601,0.444203159410436,0.0829007835112632
15,3.19219403038733,3.7257501721615,4.25930631393567,0,1.06711228354834,2,3.77427251086601,1.51244171102234,0.0829007835112632,0.614040580603653
15,4.25930631393567,5.13155419228133,6.00380207062699,1,1.74449575669132,3,1.51244171102234,0.79538899516293,0.614040580603653,0.559444529105029
15,6.00380207062699,6.72223921760451,7.44067636458203,0,1.43687429395504,4,0.79538899516293,-0.286690061775583,0.559444529105029,-1.80290010790578
15,7.44067636458203,8.24977949133608,9.05888261809014,0,1.61820625350811,5,-0.286690061775583,-1.90273444912299,-1.80290010790578,-1.37470571393354
15,9.05888261809014,9.66090999124572,10.2629373644013,1,1.20405474631116,6,-1.90273444912299,-0.96470627481703,-1.37470571393354,-0.0997674742953204
15,10.2629373644013,10.80999140325,11.3570454420988,0,1.09410807769746,7,-0.96470627481703,-1.07331155282963,-0.0997674742953204,-0.0841266049089422
15,11.3570454420988,12.1403133454733,12.9235812488478,0,1.56653580674902,8,-1.07331155282963,2.98380360050269,-0.0841266049089422,1.90106021057821
15,12.9235812488478,13.6731643386884,14.422747428529,0,1.4991661796812,9,2.98380360050269,-1.39316593689816,1.90106021057821,-0.585319260854257
15,14.422747428529,15.3831915223273,16.3436356161255,0,1.92088818759657,10,-1.39316593689816,2.64168569244263,-0.585319260854257,-0.879713613306725
15,16.3436356161255,17.1439090901986,17.9441825642716,1,1.60054694814608,11,2.64168569244263,-2.98037543602443,-0.879713613306725,2.7904724824463
16,1.00992483086884,1.88948436267674,2.76904389448464,1,1.7591190636158,1,-1.93298172104236,-0.806678665154561,2.19127096469565,0.887292608515591
16,2.76904389448464,3.63617011450697,4.5032963345293,0,1.73425244004466,2,-0.806678665154561,-1.64926930513614,0.887292608515591,-0.0391825057791759
16,4.5032963345293,5.0458201385336,5.5883439425379,1,1.08504760800861,3,-1.64926930513614,1.09663406936456,-0.0391825057791759,-0.575262881518981
16,5.5883439425379,6.27533294947352,6.96232195640914,0,1.37397801387124,4,1.09663406936456,3.164983548934,-0.575262881518981,0.136495248734854
16,6.96232195640914,7.46655918424949,7.97079641208984,0,1.0084744556807,5,3.164983548934,-1.45358016802476,0.136495248734854,-2.2733545979498
16,7.97079641208984,8.60525981232058,9.23972321255133,0,1.26892680046149,6,-1.45358016802476,0.318969024621011,-2.2733545979498,-1.23851711993918
16,9.23972321255133,9.8402344128117,10.4407456130721,0,1.20102240052074,7,0.318969024621011,1.19505087902405,-1.23851711993918,-0.53163142652714
16,10.4407456130721,11.1567863393575,11.8728270656429,3,1.43208145257086,8,1.19505087902405,2.1695297748037,-0.53163142652714,1.05578448247692
